Unnamed: 0,outcome,cue,rep,interblock,iti,shape,sound,csOnset,usOnset,credit,distance,probeAns,score,thisTrialN,timestamp,designIndx,cueIndex,subjectID
39,coin,A,2,1,3665,empty,buzz,155146.8499999973,159163.4549999945,20,143,-99,220,39,2021-04-16 23:24:24.642000+00:00,9,133,10
40,bomb,AX,2,1,5357,star,buzz,163330.12999999474,167330.0499999968,0,603,-99,240,40,2021-04-16 23:24:32.809000+00:00,9,133,10
41,probe,BZ,2,1,5622,square,tinwhistle,172713.34499999648,176713.27000000022,0,168,0,240,41,2021-04-16 23:24:42.192000+00:00,9,133,10
42,bomb,AW,2,1,6310,triangle,buzz,189113.12499999627,193113.0749999939,0,580,-99,240,42,2021-04-16 23:24:58.592000+00:00,9,133,10
43,bomb,B,2,1,4179,empty,tinwhistle,199446.26499999876,203462.86499999405,0,478,-99,240,43,2021-04-16 23:25:08.942000+00:00,9,133,10
44,probe,Y,2,1,6640,circle,silent,207662.95999999414,211662.8249999995,0,550,0,240,44,2021-04-16 23:25:17.142000+00:00,9,133,10
45,probe,BY,2,1,4867,circle,tinwhistle,225346.0399999968,229362.6949999961,0,160,1,240,45,2021-04-16 23:25:34.842000+00:00,9,133,10
46,bomb,AW,2,1,6686,triangle,buzz,239562.52999999558,243562.43999999427,0,560,-99,240,46,2021-04-16 23:25:49.042000+00:00,9,133,10
47,probe,A,2,1,3122,empty,buzz,250279.08999999642,254295.56999999468,0,173,2,240,47,2021-04-16 23:25:59.775000+00:00,9,133,10
48,probe,Z,2,1,4587,square,silent,261962.26000000024,265978.8449999979,0,498,2,240,48,2021-04-16 23:26:11.458000+00:00,9,133,10
49,bomb,B,2,1,6115,empty,tinwhistle,273228.69999999966,277228.74499999307,-10,355,-99,240,49,2021-04-16 23:26:22.708000+00:00,9,133,10
50,coin,AX,2,1,5306,star,buzz,283362.08499999344,287361.9249999975,0,603,-99,230,50,2021-04-16 23:26:32.841000+00:00,9,133,10
51,bomb,BY,2,1,5349,circle,tinwhistle,292695.20499999635,296711.789999994,0,605,-99,230,51,2021-04-16 23:26:42.191000+00:00,9,133,10
52,probe,B,3,1,3810,empty,tinwhistle,15483.204999996817,19483.094999996014,0,450,0,230,52,2021-04-16 23:27:32.424000+00:00,9,133,10
53,coin,BZ,3,1,5107,square,tinwhistle,32199.69499999564,36216.1999999953,20,98,-99,230,53,2021-04-16 23:27:49.157000+00:00,9,133,10
54,probe,Y,3,1,6268,circle,silent,41816.21499999892,45832.79500000202,0,560,-1,250,54,2021-04-16 23:27:58.773000+00:00,9,133,10
55,bomb,B,3,1,5606,empty,tinwhistle,54116.05499999854,58132.63000000013,0,420,-99,250,55,2021-04-16 23:28:11.073000+00:00,9,133,10
56,bomb,AW,3,1,3289,triangle,buzz,63765.91499999631,67782.50999999723,0,605,-99,250,56,2021-04-16 23:28:20.722000+00:00,9,133,10
57,probe,A,3,1,4224,empty,buzz,71099.15000000178,75099.08999999613,0,228,0,250,57,2021-04-16 23:28:28.039000+00:00,9,133,10
58,coin,BZ,3,1,4462,square,tinwhistle,84232.3699999979,88232.29500000156,20,85,-99,250,58,2021-04-16 23:28:41.172000+00:00,9,133,10
59,bomb,B,3,1,6960,empty,tinwhistle,93548.88999999828,97565.52999999981,0,443,-99,270,59,2021-04-16 23:28:50.505000+00:00,9,133,10
60,coin,A,3,1,4194,empty,buzz,104548.7349999966,108565.26999999909,20,155,-99,270,60,2021-04-16 23:29:01.505000+00:00,9,133,10
61,probe,Z,3,1,5409,square,silent,113481.97999999685,117481.91000000224,0,488,1,290,61,2021-04-16 23:29:10.422000+00:00,9,133,10
62,coin,BY,3,1,4427,circle,tinwhistle,126715.12999999686,130731.65499999595,0,413,-99,290,62,2021-04-16 23:29:23.672000+00:00,9,133,10
63,probe,W,3,1,5619,triangle,silent,136665.06999999538,140681.55999999723,0,605,0,290,63,2021-04-16 23:29:33.622000+00:00,9,133,10
64,coin,AX,3,1,6363,star,buzz,151298.11999999938,155314.76499999547,0,605,-99,290,64,2021-04-16 23:29:48.255000+00:00,9,133,10
65,bomb,BY,3,1,3065,circle,tinwhistle,161697.99999999677,165714.63499999663,-10,375,-99,290,65,2021-04-16 23:29:58.655000+00:00,9,133,10
66,bomb,B,3,1,4767,empty,tinwhistle,169197.93000000206,173197.87999999966,0,603,-99,280,66,2021-04-16 23:30:06.138000+00:00,9,133,10
67,probe,AW,3,1,3815,triangle,buzz,177997.87500000093,182014.43999999898,0,605,-1,280,67,2021-04-16 23:30:14.954000+00:00,9,133,10
68,probe,BY,3,1,5456,circle,tinwhistle,191280.9899999993,195297.6399999971,0,478,-2,280,68,2021-04-16 23:30:28.238000+00:00,9,133,10
69,coin,A,3,1,5441,empty,buzz,204280.84500000114,208297.4350000004,20,168,-99,280,69,2021-04-16 23:30:41.238000+00:00,9,133,10
70,probe,X,3,1,5664,star,silent,214430.69499999538,218447.35999999824,0,575,-1,300,70,2021-04-16 23:30:51.388000+00:00,9,133,10
71,probe,BZ,3,1,6580,square,tinwhistle,229931.61999999572,233947.0799999981,0,110,1,300,71,2021-04-16 23:31:06.887000+00:00,9,133,10
72,bomb,AX,3,1,6450,star,buzz,248113.65500000093,252130.1850000018,0,563,-99,300,72,2021-04-16 23:31:25.070000+00:00,9,133,10
73,coin,A,3,1,6474,empty,buzz,258613.5500000019,262613.40999999805,20,123,-99,300,73,2021-04-16 23:31:35.553000+00:00,9,133,10
74,bomb,B,3,1,6693,empty,tinwhistle,269546.7649999992,273546.6650000017,0,605,-99,320,74,2021-04-16 23:31:46.486000+00:00,9,133,10
75,probe,AX,3,1,4997,star,buzz,280263.21499999904,284279.7799999971,0,453,0,320,75,2021-04-16 23:31:57.220000+00:00,9,133,10
76,bomb,AW,3,1,4813,triangle,buzz,293879.73000000056,297896.4049999996,0,570,-99,320,76,2021-04-16 23:32:10.836000+00:00,9,133,10
77,coin,A,3,1,3639,empty,buzz,302729.7350000008,306729.5699999959,20,140,-99,320,77,2021-04-16 23:32:19.670000+00:00,9,133,10
78,coin,A,4,1,6412,empty,buzz,15696.22499999963,19712.769999998392,20,180,-99,340,78,2021-04-16 23:33:35.702000+00:00,9,133,10
79,probe,A,4,1,6264,empty,buzz,27329.439999994127,31345.989999994403,0,128,2,360,79,2021-04-16 23:33:47.336000+00:00,9,133,10
80,bomb,AX,4,1,3373,star,buzz,46245.83499999414,50245.734999996836,-20,190,-99,360,80,2021-04-16 23:34:06.235000+00:00,9,133,10
81,probe,B,4,1,5662,empty,tinwhistle,54479.045000000166,58495.559999995625,0,465,0,340,81,2021-04-16 23:34:14.485000+00:00,9,133,10
82,bomb,B,4,1,5805,empty,tinwhistle,68095.56999999774,72095.50999999908,-10,288,-99,340,82,2021-04-16 23:34:28.085000+00:00,9,133,10
83,probe,W,4,1,5118,triangle,silent,78062.07999999612,82062.07499999438,0,603,-2,330,83,2021-04-16 23:34:38.051000+00:00,9,133,10
84,probe,Z,4,1,5612,square,silent,91561.9149999984,95561.7899999998,0,455,-1,330,84,2021-04-16 23:34:51.551000+00:00,9,133,10
85,coin,BY,4,1,3504,circle,tinwhistle,105295.00999999444,109294.97499999707,10,258,-99,330,85,2021-04-16 23:35:05.284000+00:00,9,133,10
86,bomb,BY,4,1,6268,circle,tinwhistle,113145.04499999735,117144.90499999376,-20,108,-99,340,86,2021-04-16 23:35:13.134000+00:00,9,133,10
87,probe,Y,4,1,5334,circle,silent,127378.12999999733,131394.67499999586,0,510,-1,320,87,2021-04-16 23:35:27.384000+00:00,9,133,10
88,coin,BZ,4,1,4296,square,tinwhistle,139494.72499999686,143494.63499999535,20,145,-99,320,88,2021-04-16 23:35:39.483000+00:00,9,133,10
89,probe,BY,4,1,5008,circle,tinwhistle,148494.59999999823,152494.46499999613,0,248,0,340,89,2021-04-16 23:35:48.483000+00:00,9,133,10
90,probe,BZ,4,1,6187,square,tinwhistle,162360.88499999465,166360.77499999362,0,135,2,340,90,2021-04-16 23:36:02.350000+00:00,9,133,10
91,coin,A,4,1,4006,empty,buzz,177544.14499999981,181560.82999999492,20,160,-99,340,91,2021-04-16 23:36:17.550000+00:00,9,133,10
92,probe,AX,4,1,3576,star,buzz,186243.9499999965,190260.494999995,0,398,0,360,92,2021-04-16 23:36:26.250000+00:00,9,133,10
93,bomb,AW,4,1,5636,triangle,buzz,202077.68999999829,206077.10499999672,0,560,-99,360,93,2021-04-16 23:36:42.067000+00:00,9,133,10
94,coin,BZ,4,1,6648,square,tinwhistle,212077.12499999604,216093.58499999507,20,130,-99,360,94,2021-04-16 23:36:52.083000+00:00,9,133,10
95,bomb,B,4,1,4600,empty,tinwhistle,223460.3050000004,227476.86499999696,0,453,-99,380,95,2021-04-16 23:37:03.466000+00:00,9,133,10
96,probe,X,4,1,4623,star,silent,232110.2799999935,236126.74999999578,0,533,0,380,96,2021-04-16 23:37:12.116000+00:00,9,133,10
97,coin,A,4,1,6864,empty,buzz,247226.6299999973,251226.61499999953,20,138,-99,380,97,2021-04-16 23:37:27.216000+00:00,9,133,10
98,bomb,AW,4,1,5187,triangle,buzz,258609.87000000034,262626.42999999673,0,605,-99,400,98,2021-04-16 23:37:38.616000+00:00,9,133,10
99,bomb,B,4,1,5774,empty,tinwhistle,267843.1099999943,271859.68499999586,0,555,-99,400,99,2021-04-16 23:37:47.849000+00:00,9,133,10
100,coin,A,4,1,3241,empty,buzz,277659.6099999952,281676.23999999353,20,135,-99,400,100,2021-04-16 23:37:57.666000+00:00,9,133,10
101,bomb,B,4,1,3826,empty,tinwhistle,285509.51999999955,289526.1150000005,0,573,-99,420,101,2021-04-16 23:38:05.516000+00:00,9,133,10
102,coin,AX,4,1,4573,star,buzz,293376.19499999704,297392.66999999393,10,380,-99,420,102,2021-04-16 23:38:13.382000+00:00,9,133,10
103,probe,AW,4,1,3917,triangle,buzz,302526.0249999992,306542.51999999536,0,605,-2,430,103,2021-04-16 23:38:22.532000+00:00,9,133,10
104,bomb,B,5,1,4358,empty,tinwhistle,16285.06500000367,20284.990000000224,0,603,-99,430,104,2021-04-16 23:39:19.065000+00:00,9,133,10
105,coin,BY,5,1,4384,circle,tinwhistle,24668.36000000336,28684.820000002397,10,270,-99,430,105,2021-04-16 23:39:27.465000+00:00,9,133,10
106,bomb,AW,5,1,3536,triangle,buzz,33801.5149999992,37801.43500000145,0,605,-99,440,106,2021-04-16 23:39:36.581000+00:00,9,133,10
107,probe,W,5,1,5601,triangle,silent,41368.01500000013,45384.749999997664,0,605,-2,440,107,2021-04-16 23:39:44.165000+00:00,9,133,10
108,probe,Z,5,1,3679,square,silent,53367.9150000026,57367.82500000135,0,603,1,440,108,2021-04-16 23:39:56.148000+00:00,9,133,10
109,coin,AX,5,1,6613,star,buzz,69301.11500000209,73300.99499999777,0,403,-99,440,109,2021-04-16 23:40:12.081000+00:00,9,133,10
110,probe,BZ,5,1,4043,square,tinwhistle,80817.73000000254,84834.32000000193,0,153,2,440,110,2021-04-16 23:40:23.614000+00:00,9,133,10
111,probe,AX,5,1,4051,star,buzz,94317.34000000148,98317.36000000103,0,393,2,440,111,2021-04-16 23:40:37.097000+00:00,9,133,10
112,bomb,AX,5,1,5705,star,buzz,106633.99000000207,110650.56999999797,-10,363,-99,440,112,2021-04-16 23:40:49.430000+00:00,9,133,10
113,probe,AW,5,1,6102,triangle,buzz,116950.52500000036,120950.45499999846,0,603,0,430,113,2021-04-16 23:40:59.730000+00:00,9,133,10
114,bomb,AW,5,1,3802,triangle,buzz,134366.9850000008,138366.9850000008,0,603,-99,430,114,2021-04-16 23:41:17.147000+00:00,9,133,10
115,probe,X,5,1,4355,star,silent,142200.14000000106,146200.10500000368,0,253,-1,430,115,2021-04-16 23:41:24.980000+00:00,9,133,10
116,coin,A,5,1,5431,empty,buzz,158699.99000000115,162699.92500000098,20,150,-99,430,116,2021-04-16 23:41:41.480000+00:00,9,133,10
