Unnamed: 0,outcome,cue,rep,interblock,iti,shape,sound,csOnset,usOnset,credit,distance,probeAns,score,thisTrialN,timestamp,designIndx,cueIndex,subjectID
13,coin,A,1,1,4736,empty,tinwhistle,171150.85999993607,175150.3899996169,20,93,-99,100,13,2021-04-13 16:39:08.159000+00:00,2,403,2
14,bomb,B,1,1,4171,empty,noise,180650.8849998936,184667.16499999168,0,605,-99,120,14,2021-04-13 16:39:17.676000+00:00,2,403,2
15,coin,A,1,1,3169,empty,tinwhistle,189066.6350000538,193083.54499982673,20,135,-99,120,15,2021-04-13 16:39:26.092000+00:00,2,403,2
16,probe,A,2,1,7000,empty,tinwhistle,197100.19499994811,201100.5499996245,0,120,2,140,16,2021-04-13 16:39:34.109000+00:00,2,403,2
17,probe,B,2,1,7000,empty,noise,240317.29999976236,244333.64499965683,0,573,-1,140,17,2021-04-13 16:40:17.342000+00:00,2,403,2
18,bomb,B,2,1,4978,empty,noise,268233.6499998346,272233.3599999547,0,593,-99,140,18,2021-04-13 16:40:45.242000+00:00,2,403,2
19,coin,A,2,1,4464,empty,tinwhistle,277916.8349998072,281933.54999972513,20,178,-99,140,19,2021-04-13 16:40:54.942000+00:00,2,403,2
20,bomb,B,2,1,3479,empty,noise,287217.0400000177,291216.8349996209,0,565,-99,160,20,2021-04-13 16:41:04.225000+00:00,2,403,2
21,coin,A,2,1,3423,empty,tinwhistle,294716.7149996385,298733.68000006303,20,123,-99,160,21,2021-04-13 16:41:11.742000+00:00,2,403,2
22,bomb,B,2,1,6409,empty,noise,304250.33999979496,308250.3849999048,0,563,-99,180,22,2021-04-13 16:41:21.259000+00:00,2,403,2
23,bomb,B,2,1,5487,empty,noise,314916.7599999346,318933.37500002235,0,605,-99,180,23,2021-04-13 16:41:31.941000+00:00,2,403,2
24,coin,A,2,1,3723,empty,tinwhistle,324450.3849996254,328466.6399997659,20,85,-99,180,24,2021-04-13 16:41:41.475000+00:00,2,403,2
25,coin,A,2,1,5716,empty,tinwhistle,334983.6349999532,339000.2799998037,20,150,-99,200,25,2021-04-13 16:41:52.008000+00:00,2,403,2
26,bomb,B,2,1,6983,empty,noise,345733.12999960035,349733.57999976724,0,583,-99,220,26,2021-04-13 16:42:02.742000+00:00,2,403,2
27,coin,A,2,1,5145,empty,tinwhistle,358299.914999865,362317.00499961147,20,108,-99,220,27,2021-04-13 16:42:15.325000+00:00,2,403,2
28,bomb,B,2,1,6049,empty,noise,368116.6499997489,372133.64999974146,0,605,-99,240,28,2021-04-13 16:42:25.142000+00:00,2,403,2
29,coin,A,2,1,6396,empty,tinwhistle,378200.2849997953,382200.2949998714,20,120,-99,240,29,2021-04-13 16:42:35.208000+00:00,2,403,2
30,coin,A,2,1,5270,empty,tinwhistle,21179.724999703467,25196.0999998264,20,145,-99,260,30,2021-04-13 16:44:27.325000+00:00,2,403,2
31,bomb,B,2,1,5880,empty,noise,31162.329999729984,35179.41499967128,0,605,-99,280,31,2021-04-13 16:44:37.308000+00:00,2,403,2
32,coin,A,2,1,4514,empty,tinwhistle,41079.389999620624,45096.219999715686,20,123,-99,280,32,2021-04-13 16:44:47.225000+00:00,2,403,2
33,bomb,B,2,1,5529,empty,noise,49912.1749997139,53929.399999789886,0,605,-99,300,33,2021-04-13 16:44:56.058000+00:00,2,403,2
34,coin,BZ,3,1,5862,triangle,noise,59479.384999722235,63495.784999802716,0,413,-99,300,34,2021-04-13 16:45:05.625000+00:00,2,403,2
35,bomb,B,3,1,5230,empty,noise,70728.90999959782,74729.60500000045,-20,88,-99,300,35,2021-04-13 16:45:16.859000+00:00,2,403,2
36,coin,A,3,1,6670,empty,tinwhistle,81345.95999959856,85346.03999974206,20,110,-99,280,36,2021-04-13 16:45:27.475000+00:00,2,403,2
37,bomb,AW,3,1,4530,square,tinwhistle,93129.56499960274,97128.86499986053,0,478,-99,300,37,2021-04-13 16:45:39.258000+00:00,2,403,2
38,bomb,B,3,1,3611,empty,noise,102246.41999974848,106245.82999991252,0,520,-99,300,38,2021-04-13 16:45:48.375000+00:00,2,403,2
39,coin,A,3,1,6024,empty,tinwhistle,109879.4049997814,113895.98499983546,20,133,-99,300,39,2021-04-13 16:45:56.025000+00:00,2,403,2
40,coin,AX,3,1,6787,star,tinwhistle,120579.57499986516,124579.2149999179,0,485,-99,320,40,2021-04-13 16:46:06.708000+00:00,2,403,2
41,bomb,B,3,1,5861,empty,noise,135795.5849999562,139795.97999993712,0,603,-99,320,41,2021-04-13 16:46:21.925000+00:00,2,403,2
42,coin,A,3,1,4328,empty,tinwhistle,145679.1900000535,149678.90999978408,20,38,-99,320,42,2021-04-13 16:46:31.808000+00:00,2,403,2
43,coin,BY,3,1,5773,circle,noise,155112.09499975663,159129.35999967158,0,433,-99,340,43,2021-04-13 16:46:41.258000+00:00,2,403,2
44,coin,A,3,1,5140,empty,tinwhistle,166729.44999998435,170745.84499979392,20,78,-99,340,44,2021-04-13 16:46:52.875000+00:00,2,403,2
45,bomb,AW,3,1,4402,square,tinwhistle,176529.49999971315,180529.60499981415,0,495,-99,360,45,2021-04-13 16:47:02.658000+00:00,2,403,2
46,coin,BZ,3,1,5490,triangle,noise,186045.52999977022,190045.7799998112,20,113,-99,360,46,2021-04-13 16:47:12.174000+00:00,2,403,2
47,bomb,BY,3,1,6863,circle,noise,196762.74499995637,200779.0799997747,-20,98,-99,380,47,2021-04-13 16:47:22.908000+00:00,2,403,2
48,bomb,AX,3,1,3942,star,tinwhistle,208462.4649998732,212462.4099996872,-20,55,-99,360,48,2021-04-13 16:47:34.590000+00:00,2,403,2
49,bomb,B,3,1,6429,empty,noise,217462.4499999918,221462.30500005183,0,603,-99,340,49,2021-04-13 16:47:43.590000+00:00,2,403,2
50,coin,A,4,1,6479,empty,tinwhistle,227912.00499981642,231912.7050000243,20,80,-99,340,50,2021-04-13 16:47:54.041000+00:00,2,403,2
51,bomb,B,4,1,5010,empty,noise,239395.9399997257,243412.5149999745,0,605,-99,360,51,2021-04-13 16:48:05.541000+00:00,2,403,2
52,coin,A,4,1,3594,empty,tinwhistle,248445.8849998191,252445.41499996558,20,80,-99,360,52,2021-04-13 16:48:14.573000+00:00,2,403,2
53,coin,BZ,4,1,3350,triangle,noise,257212.8299996257,261212.62999996546,20,70,-99,380,53,2021-04-13 16:48:23.341000+00:00,2,403,2
54,bomb,B,4,1,3627,empty,noise,265112.1249999851,269112.4749998562,0,603,-99,400,54,2021-04-13 16:48:31.241000+00:00,2,403,2
55,bomb,AW,4,1,4723,square,tinwhistle,272761.9849997573,276779.40499968827,0,473,-99,400,55,2021-04-13 16:48:38.908000+00:00,2,403,2
56,bomb,B,4,1,4792,empty,noise,281529.10499973217,285545.33999972045,0,605,-99,400,56,2021-04-13 16:48:47.674000+00:00,2,403,2
57,coin,AX,4,1,3894,star,tinwhistle,290362.5499997288,294379.1099996306,0,605,-99,400,57,2021-04-13 16:48:56.507000+00:00,2,403,2
58,coin,BY,4,1,4899,circle,noise,298295.7549998537,302295.84499960765,20,95,-99,400,58,2021-04-13 16:49:04.424000+00:00,2,403,2
59,coin,A,4,1,6405,empty,tinwhistle,308079.4400000013,312096.1449998431,20,60,-99,420,59,2021-04-13 16:49:14.224000+00:00,2,403,2
60,bomb,AW,4,1,4553,square,tinwhistle,17666.999999899417,21667.564999777824,0,603,-99,440,60,2021-04-13 16:50:12.825000+00:00,2,403,2
61,bomb,AX,4,1,6739,star,tinwhistle,27367.604999803007,31383.979999925938,-20,120,-99,440,61,2021-04-13 16:50:22.541000+00:00,2,403,2
62,bomb,BY,4,1,3671,circle,noise,39100.63999984413,43100.77999997884,-20,163,-99,420,62,2021-04-13 16:50:34.257000+00:00,2,403,2
63,coin,A,4,1,3062,empty,tinwhistle,47800.270000007,51800.60999980196,20,108,-99,400,63,2021-04-13 16:50:42.957000+00:00,2,403,2
64,coin,BZ,4,1,6140,triangle,noise,55300.89000007138,59317.43999989702,20,133,-99,420,64,2021-04-13 16:50:50.474000+00:00,2,403,2
65,bomb,B,4,1,6055,empty,noise,66017.19499984756,70033.83499989286,0,538,-99,440,65,2021-04-13 16:51:01.190000+00:00,2,403,2
66,bomb,AW,5,1,6765,square,tinwhistle,76117.08500003442,80133.85999994352,-10,400,-99,440,66,2021-04-13 16:51:11.290000+00:00,2,403,2
67,coin,A,5,1,3787,empty,tinwhistle,86916.77000001073,90917.28499997409,20,130,-99,430,67,2021-04-13 16:51:22.074000+00:00,2,403,2
68,bomb,B,5,1,5574,empty,noise,95267.35500013457,99283.88499980792,0,605,-99,450,68,2021-04-13 16:51:30.440000+00:00,2,403,2
69,bomb,AX,5,1,4013,star,tinwhistle,104883.86499974877,108883.91999993473,0,603,-99,450,69,2021-04-13 16:51:40.041000+00:00,2,403,2
70,coin,BY,5,1,4350,circle,noise,112916.88999999315,116934.01499977335,20,148,-99,450,70,2021-04-13 16:51:48.091000+00:00,2,403,2
71,bomb,B,5,1,3339,empty,noise,122117.27999988945,126133.55499971658,0,605,-99,470,71,2021-04-13 16:51:57.290000+00:00,2,403,2
72,coin,BZ,5,1,5504,triangle,noise,129500.83999987693,133500.60499971732,20,143,-99,470,72,2021-04-13 16:52:04.657000+00:00,2,403,2
73,coin,AX,5,1,6714,star,tinwhistle,139883.66999989375,143883.91999993473,0,563,-99,490,73,2021-04-13 16:52:15.041000+00:00,2,403,2
74,bomb,BY,5,1,4264,circle,noise,150617.45999986306,154634.24000004304,-20,148,-99,490,74,2021-04-13 16:52:25.791000+00:00,2,403,2
75,bomb,AW,5,1,4245,square,tinwhistle,159516.8800000101,163517.26999972016,0,448,-99,470,75,2021-04-13 16:52:34.674000+00:00,2,403,2
76,bomb,B,5,1,3425,empty,noise,167784.22500006855,171800.8499997668,0,605,-99,470,76,2021-04-13 16:52:42.958000+00:00,2,403,2
77,coin,A,5,1,6996,empty,tinwhistle,175250.72499969974,179266.65499992672,20,128,-99,470,77,2021-04-13 16:52:50.424000+00:00,2,403,2
78,coin,BZ,5,1,3414,triangle,noise,186800.08499976245,190800.04000011832,20,138,-99,490,78,2021-04-13 16:53:01.957000+00:00,2,403,2
79,coin,A,5,1,3708,empty,tinwhistle,195667.219999712,199667.02499985692,20,130,-99,510,79,2021-04-13 16:53:10.824000+00:00,2,403,2
80,bomb,B,5,1,3132,empty,noise,204017.16500008482,208017.2049999237,0,603,-99,530,80,2021-04-13 16:53:19.174000+00:00,2,403,2
81,coin,A,5,1,3944,empty,tinwhistle,211166.74999985844,215167.31499973685,20,125,-99,530,81,2021-04-13 16:53:26.324000+00:00,2,403,2
82,coin,AX,6,1,5106,star,tinwhistle,219367.2949997708,223383.92499974,0,503,-99,550,82,2021-04-13 16:53:34.541000+00:00,2,403,2
83,bomb,B,6,1,3081,empty,noise,228517.13499985635,232533.8949998841,0,605,-99,550,83,2021-04-13 16:53:43.691000+00:00,2,403,2
84,coin,A,6,1,5813,empty,tinwhistle,235633.7399999611,239633.9300000109,20,115,-99,550,84,2021-04-13 16:53:50.791000+00:00,2,403,2
85,coin,BZ,6,1,5115,triangle,noise,245883.8899997063,249900.52000014108,20,168,-99,570,85,2021-04-13 16:54:01.057000+00:00,2,403,2
86,coin,BY,6,1,5687,circle,noise,255883.9849997312,259883.69000004604,0,538,-99,590,86,2021-04-13 16:54:11.040000+00:00,2,403,2
87,bomb,B,6,1,3438,empty,noise,267400.66500008106,271417.03000012785,0,555,-99,590,87,2021-04-13 16:54:22.574000+00:00,2,403,2
88,coin,A,6,1,5041,empty,tinwhistle,274883.9349998161,278900.454999879,20,130,-99,590,88,2021-04-13 16:54:30.057000+00:00,2,403,2
89,bomb,BY,6,1,4498,circle,noise,284433.4350000136,288450.65499981865,-10,288,-99,610,89,2021-04-13 16:54:39.608000+00:00,2,403,2
90,coin,BZ,6,1,5526,triangle,noise,16976.24500002712,20976.125000044703,20,100,-99,600,90,2021-04-13 16:55:41.590000+00:00,2,403,2
91,bomb,AW,6,1,3840,square,tinwhistle,28326.140000019222,32342.20999991521,0,605,-99,620,91,2021-04-13 16:55:52.956000+00:00,2,403,2
92,bomb,AX,6,1,5723,star,tinwhistle,36209.32500017807,40225.42499983683,0,488,-99,620,92,2021-04-13 16:56:00.840000+00:00,2,403,2
93,bomb,B,6,1,4071,empty,noise,46342.62999985367,50359.050000086434,0,605,-99,620,93,2021-04-13 16:56:10.973000+00:00,2,403,2
94,coin,A,6,1,4676,empty,tinwhistle,55426.134999841444,59442.36500002443,20,135,-99,620,94,2021-04-13 16:56:20.057000+00:00,2,403,2
95,bomb,B,6,1,6522,empty,noise,65109.285000246025,69109.13000022992,0,603,-99,640,95,2021-04-13 16:56:29.723000+00:00,2,403,2
96,bomb,AW,6,1,6551,square,tinwhistle,75659.42500019446,79675.82500027493,0,605,-99,640,96,2021-04-13 16:56:40.290000+00:00,2,403,2
97,coin,A,6,1,6351,empty,tinwhistle,86259.4050001353,90276.00000007078,20,128,-99,640,97,2021-04-13 16:56:50.890000+00:00,2,403,2
98,bomb,B,7,1,6672,empty,noise,98275.42999992149,102276.21999988332,0,603,-99,660,98,2021-04-13 16:57:02.890000+00:00,2,403,2
99,probe,BZ,7,1,4320,triangle,noise,110642.71000027657,114642.66500016676,0,53,2,660,99,2021-04-13 16:57:15.257000+00:00,2,403,2
100,bomb,AX,7,1,4186,star,tinwhistle,132342.65000000596,136342.53000002354,0,555,-99,660,100,2021-04-13 16:57:36.957000+00:00,2,403,2
101,bomb,AW,7,1,6902,square,tinwhistle,140559.19500021267,144575.51999995485,0,585,-99,660,101,2021-04-13 16:57:45.189000+00:00,2,403,2
102,bomb,B,7,1,5823,empty,noise,151509.08000022173,155525.95000015572,0,530,-99,660,102,2021-04-13 16:57:56.140000+00:00,2,403,2
103,probe,AX,7,1,5192,star,tinwhistle,161375.9599998593,165392.59999990466,0,545,2,660,103,2021-04-13 16:58:06.007000+00:00,2,403,2
104,coin,A,7,1,3021,empty,tinwhistle,177842.8750000894,181842.72000007328,20,133,-99,660,104,2021-04-13 16:58:22.457000+00:00,2,403,2
105,bomb,AW,7,1,6202,square,tinwhistle,185393.1749998592,189409.17500015348,0,605,-99,680,105,2021-04-13 16:58:30.023000+00:00,2,403,2
106,probe,X,7,1,6859,star,silent,195642.7000002004,199658.65499991926,0,140,2,680,106,2021-04-13 16:58:40.272000+00:00,2,403,2
107,coin,A,7,1,6900,empty,tinwhistle,211808.9299998246,215825.7200000808,20,148,-99,680,107,2021-04-13 16:58:56.440000+00:00,2,403,2
108,probe,BY,7,1,3404,circle,noise,223275.9400000796,227292.05500008535,0,160,2,700,108,2021-04-13 16:59:07.906000+00:00,2,403,2
109,coin,BZ,7,1,3922,triangle,noise,236425.7350000553,240442.0300000347,20,118,-99,700,109,2021-04-13 16:59:21.056000+00:00,2,403,2
110,bomb,BY,7,1,6819,circle,noise,245225.48499982804,249226.0449999012,-20,98,-99,720,110,2021-04-13 16:59:29.840000+00:00,2,403,2
111,probe,Y,7,1,3915,circle,silent,256659.15000019595,260675.3199999221,0,605,1,700,111,2021-04-13 16:59:41.289000+00:00,2,403,2
112,coin,BY,7,1,6626,circle,noise,268692.26999999955,272692.4350000918,0,603,-99,700,112,2021-04-13 16:59:53.306000+00:00,2,403,2
113,coin,A,7,1,6736,empty,tinwhistle,279342.57500013337,283342.5950002857,20,133,-99,700,113,2021-04-13 17:00:03.956000+00:00,2,403,2
114,coin,BZ,7,1,4167,triangle,noise,291009.4699999317,295025.80500021577,20,138,-99,720,114,2021-04-13 17:00:15.640000+00:00,2,403,2
115,probe,Z,7,1,6137,triangle,silent,299859.1999998316,303859.430000186,0,113,2,740,115,2021-04-13 17:00:24.473000+00:00,2,403,2
116,bomb,B,7,1,3667,empty,noise,315492.64500010764,319493.1350001134,0,603,-99,740,116,2021-04-13 17:00:40.105000+00:00,2,403,2
117,probe,W,7,1,4073,square,silent,323175.8449999616,327191.9700000435,0,605,1,740,117,2021-04-13 17:00:47.804000+00:00,2,403,2
118,bomb,B,7,1,3024,empty,noise,335859.2799999751,339875.37499982864,0,605,-99,740,118,2021-04-13 17:01:00.487000+00:00,2,403,2
119,coin,AX,7,1,4769,star,tinwhistle,343192.7499999292,347192.6100002602,0,500,-99,740,119,2021-04-13 17:01:07.805000+00:00,2,403,2
120,coin,A,7,1,6802,empty,tinwhistle,16397.60999986902,20397.7850000374,20,163,-99,740,120,2021-04-13 17:02:15.620000+00:00,2,403,2
121,probe,AW,7,1,4798,square,tinwhistle,27680.97000010312,31680.664999876168,0,520,0,760,121,2021-04-13 17:02:26.903000+00:00,2,403,2
122,coin,A,8,1,4363,empty,tinwhistle,43414.40000012517,47414.305000100285,20,110,-99,760,122,2021-04-13 17:02:42.635000+00:00,2,403,2
123,probe,AW,8,1,4477,square,tinwhistle,52880.77499996871,56897.63000002131,0,458,-1,780,123,2021-04-13 17:02:52.118000+00:00,2,403,2
124,bomb,AW,8,1,4216,square,tinwhistle,66597.84499974921,70614.30499982089,0,605,-99,780,124,2021-04-13 17:03:05.835000+00:00,2,403,2
125,coin,BZ,8,1,4252,triangle,noise,75964.11499986425,79980.92000000179,20,110,-99,780,125,2021-04-13 17:03:15.201000+00:00,2,403,2
126,probe,Z,8,1,4870,triangle,silent,85714.4200000912,89714.2599998042,0,153,0,800,126,2021-04-13 17:03:24.935000+00:00,2,403,2
127,coin,A,8,1,6213,empty,tinwhistle,101098.22499984877,105097.37000009044,20,115,-99,800,127,2021-04-13 17:03:40.316000+00:00,2,403,2
128,probe,AX,8,1,4833,star,tinwhistle,111897.48500008136,115914.22000015154,0,605,-1,820,128,2021-04-13 17:03:51.133000+00:00,2,403,2
129,coin,A,8,1,4354,empty,tinwhistle,128947.39500014113,132947.79499992725,20,120,-99,820,129,2021-04-13 17:04:08.167000+00:00,2,403,2
130,probe,W,8,1,3133,square,silent,137847.69999980927,141847.25499991328,0,603,-2,840,130,2021-04-13 17:04:17.066000+00:00,2,403,2
131,bomb,B,8,1,3804,empty,noise,149797.6150000468,153797.70499980074,0,603,-99,840,131,2021-04-13 17:04:29.016000+00:00,2,403,2
132,coin,BY,8,1,6362,circle,noise,157630.91999990866,161647.3400001414,0,583,-99,840,132,2021-04-13 17:04:36.864000+00:00,2,403,2
133,bomb,B,8,1,3965,empty,noise,168030.34499986094,172030.87500017133,0,573,-99,840,133,2021-04-13 17:04:47.247000+00:00,2,403,2
134,bomb,BY,8,1,6906,circle,noise,176013.90000013637,180013.92500009388,0,603,-99,840,134,2021-04-13 17:04:55.230000+00:00,2,403,2
135,bomb,B,8,1,4372,empty,noise,187147.70000008863,191164.48999987915,0,605,-99,840,135,2021-04-13 17:05:06.381000+00:00,2,403,2
136,probe,X,8,1,6130,star,silent,195564.06500004235,199580.56499995288,0,555,-2,840,136,2021-04-13 17:05:14.797000+00:00,2,403,2
137,coin,BZ,8,1,4772,triangle,noise,214248.02500009534,218247.0749998465,20,140,-99,840,137,2021-04-13 17:05:33.462000+00:00,2,403,2
138,bomb,B,8,1,6796,empty,noise,224431.03000009432,228430.88999995962,0,463,-99,860,138,2021-04-13 17:05:43.646000+00:00,2,403,2
139,bomb,AW,8,1,4984,square,tinwhistle,236514.46500001475,240530.75499972329,0,493,-99,860,139,2021-04-13 17:05:55.746000+00:00,2,403,2
140,probe,BZ,8,1,6519,triangle,noise,245547.35999973488,249547.4950000644,0,113,0,860,140,2021-04-13 17:06:04.763000+00:00,2,403,2
141,bomb,AX,8,1,6194,star,tinwhistle,262447.24499993026,266447.3549998365,0,563,-99,860,141,2021-04-13 17:06:21.662000+00:00,2,403,2
142,probe,BY,8,1,5148,circle,noise,272664.00500014424,276663.8699998148,0,603,-1,860,142,2021-04-13 17:06:31.878000+00:00,2,403,2
143,coin,A,8,1,5117,empty,tinwhistle,286147.8450000286,290163.9000000432,20,125,-99,860,143,2021-04-13 17:06:45.378000+00:00,2,403,2
144,probe,Y,8,1,4324,circle,silent,296080.64999990165,300080.83500014624,0,603,-2,880,144,2021-04-13 17:06:55.295000+00:00,2,403,2
145,coin,AX,8,1,6039,star,tinwhistle,310063.54000000283,314080.7050000876,0,605,-99,880,145,2021-04-13 17:07:09.295000+00:00,2,403,2
146,coin,A,9,1,6851,empty,tinwhistle,320147.35999982804,324163.88500016177,20,155,-99,880,146,2021-04-13 17:07:19.378000+00:00,2,403,2
147,probe,BY,9,1,4510,circle,noise,331780.4600000381,335797.0500001684,0,560,-2,900,147,2021-04-13 17:07:31.011000+00:00,2,403,2
148,coin,A,9,1,5087,empty,tinwhistle,345163.6500000023,349163.5799999349,20,113,-99,900,148,2021-04-13 17:07:44.378000+00:00,2,403,2
149,probe,Z,9,1,3936,triangle,silent,355697.07999983797,359714.1399998218,0,128,-1,920,149,2021-04-13 17:07:54.928000+00:00,2,403,2
150,bomb,B,9,1,4318,empty,noise,17667.890000157062,21684.255000203848,0,605,-99,920,150,2021-04-13 17:08:58.660000+00:00,2,403,2
151,probe,Y,9,1,3887,circle,silent,26033.784999977797,30034.115000162274,0,508,-2,920,151,2021-04-13 17:09:07.010000+00:00,2,403,2
152,coin,BZ,9,1,6833,triangle,noise,39900.27500037103,43917.49500017613,20,155,-99,920,152,2021-04-13 17:09:20.893000+00:00,2,403,2
153,bomb,AW,9,1,5759,square,tinwhistle,51367.26500000805,55367.425000295036,0,603,-99,940,153,2021-04-13 17:09:32.342000+00:00,2,403,2
154,probe,AX,9,1,6101,star,tinwhistle,61250.85000041872,65250.3750002943,0,603,-2,940,154,2021-04-13 17:09:42.225000+00:00,2,403,2
155,bomb,B,9,1,4566,empty,noise,76100.81000020728,80117.50000016764,0,605,-99,940,155,2021-04-13 17:09:57.092000+00:00,2,403,2
156,bomb,AW,9,1,5499,square,tinwhistle,84700.41000004858,88717.56500005722,0,605,-99,940,156,2021-04-13 17:10:05.693000+00:00,2,403,2
157,bomb,B,9,1,5118,empty,noise,94233.98500028998,98234.26500009373,0,603,-99,940,157,2021-04-13 17:10:15.209000+00:00,2,403,2
158,coin,A,9,1,4766,empty,tinwhistle,103384.12500033157,107383.995000273,20,128,-99,940,158,2021-04-13 17:10:24.359000+00:00,2,403,2
159,probe,BZ,9,1,5262,triangle,noise,112801.08500039205,116800.22500036286,0,138,-1,960,159,2021-04-13 17:10:33.775000+00:00,2,403,2
160,coin,A,9,1,4326,empty,tinwhistle,126867.63000022619,130883.90500005336,20,133,-99,960,160,2021-04-13 17:10:47.859000+00:00,2,403,2
161,probe,AW,9,1,5720,square,tinwhistle,136517.3050002195,140534.15000019595,0,605,-2,980,161,2021-04-13 17:10:57.509000+00:00,2,403,2
162,coin,BZ,9,1,3442,triangle,noise,150651.0450001806,154667.61500015855,20,123,-99,980,162,2021-04-13 17:11:11.642000+00:00,2,403,2
163,coin,AX,9,1,5994,star,tinwhistle,159184.35500003395,163200.89500024915,0,605,-99,1000,163,2021-04-13 17:11:20.176000+00:00,2,403,2
164,probe,W,9,1,4964,square,silent,169566.89500017092,173583.66500027478,0,605,-2,1000,164,2021-04-13 17:11:30.558000+00:00,2,403,2
165,coin,BY,9,1,6268,circle,noise,181967.2650001012,185984.09500019625,0,605,-99,1000,165,2021-04-13 17:11:42.958000+00:00,2,403,2
166,probe,X,9,1,6000,star,silent,192283.88500027359,196300.50000036132,0,568,-2,1000,166,2021-04-13 17:11:53.275000+00:00,2,403,2
167,bomb,AX,9,1,3549,star,tinwhistle,206267.59000029415,210285.20500008017,0,570,-99,1000,167,2021-04-13 17:12:07.259000+00:00,2,403,2
168,bomb,B,9,1,5547,empty,noise,214367.56000015888,218367.4150002189,0,603,-99,1000,168,2021-04-13 17:12:15.341000+00:00,2,403,2
169,bomb,BY,9,1,4594,circle,noise,223933.9550002478,227934.12000034004,0,603,-99,1000,169,2021-04-13 17:12:24.908000+00:00,2,403,2
0,coin,A,1,1,6278,empty,noise,24599.894999992106,28600.459999870513,20,58,-99,0,0,2021-04-13 21:47:07.577000+00:00,5,449,3
1,coin,A,1,1,4032,empty,noise,36800.0000002794,40816.86499994248,20,65,-99,20,1,2021-04-13 21:47:19.793000+00:00,5,449,3
2,bomb,B,1,1,6663,empty,tinwhistle,45283.43500010669,49300.15000002459,-10,320,-99,40,2,2021-04-13 21:47:28.276000+00:00,5,449,3
3,coin,A,1,1,4223,empty,noise,56366.68500024825,60366.89000017942,20,88,-99,30,3,2021-04-13 21:47:39.343000+00:00,5,449,3
4,bomb,B,1,1,6513,empty,tinwhistle,64966.71500010416,68983.83500007913,0,498,-99,50,4,2021-04-13 21:47:47.960000+00:00,5,449,3
5,coin,A,1,1,6207,empty,noise,75550.84499996157,79549.94500009343,20,85,-99,50,5,2021-04-13 21:47:58.526000+00:00,5,449,3
6,bomb,B,1,1,6984,empty,tinwhistle,86050.04499992357,90066.75500003621,0,578,-99,70,6,2021-04-13 21:48:09.042000+00:00,5,449,3
7,coin,A,1,1,4142,empty,noise,97333.20500003174,101350.88999988511,20,58,-99,70,7,2021-04-13 21:48:20.326000+00:00,5,449,3
